Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000399999990 CH2:0.0000399999990,,Second,Volt,Volt
,,,-0.28431999683,2.00000,0.00
,,,-0.28428000212,2.00000,0.00
,,,-0.28424000740,2.00000,0.00
,,,-0.28419998288,2.00000,0.00
,,,-0.28415998816,2.00000,0.00
,,,-0.28411999345,2.00000,0.00
,,,-0.28407999873,2.00000,0.00
,,,-0.28404000401,2.00000,0.00
,,,-0.28399997950,2.00000,0.00
,,,-0.28395998478,2.00000,0.00
,,,-0.28391999006,2.00000,0.00
,,,-0.28387999535,2.00000,0.00
,,,-0.28384000063,2.00000,0.00
,,,-0.28380000591,2.00000,0.00
,,,-0.28375998139,2.00000,0.00
,,,-0.28371998668,2.00000,0.00
,,,-0.28367999196,2.00000,0.00
,,,-0.28363999724,2.00000,0.00
,,,-0.28360000253,2.00000,0.00
,,,-0.28355997801,2.00000,0.00
,,,-0.28351998329,2.00000,0.00
,,,-0.28347998857,2.00000,0.00
,,,-0.28343999386,2.00000,0.00
,,,-0.28339999914,2.00000,0.00
,,,-0.28336000443,2.00000,0.00
,,,-0.28331997991,2.00000,0.00
,,,-0.28327998519,2.00000,0.00
,,,-0.28323999047,2.00000,0.00
,,,-0.28319999576,2.00000,0.00
,,,-0.28316000104,2.00000,0.00
,,,-0.28312000632,2.00000,0.00
,,,-0.28307998180,2.00000,0.00
,,,-0.28303998709,2.00000,0.00
,,,-0.28299999237,2.00000,0.00
,,,-0.28295999765,2.00000,0.00
,,,-0.28292000294,2.08000,0.00
,,,-0.28287997842,1.92000,0.00
,,,-0.28283998370,2.00000,0.00
,,,-0.28279998899,2.00000,0.00
,,,-0.28275999427,2.00000,0.00
,,,-0.28271999955,2.00000,0.00
,,,-0.28268000484,1.92000,0.00
,,,-0.28263998032,2.00000,0.00
,,,-0.28259998560,1.92000,0.00
,,,-0.28255999088,2.00000,0.00
