Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000040000000 CH2:0.0000040000000,,Second,Volt,Volt
,,, 0.00259199995,4.88000,4.88000
,,, 0.00259599998,4.88000,4.80000
,,, 0.00260000001,4.88000,4.88000
,,, 0.00260400004,4.88000,4.88000
,,, 0.00260800007,4.88000,4.80000
,,, 0.00261200010,4.88000,4.88000
,,, 0.00261599990,4.88000,4.88000
,,, 0.00261999993,4.88000,4.80000
,,, 0.00262399996,4.88000,4.88000
,,, 0.00262799999,4.88000,4.88000
,,, 0.00263200002,4.88000,4.80000
,,, 0.00263600005,4.88000,4.88000
,,, 0.00264000008,4.88000,4.88000
,,, 0.00264400011,4.88000,4.88000
,,, 0.00264799991,4.88000,4.88000
,,, 0.00265199994,4.88000,4.88000
,,, 0.00265599997,4.88000,4.80000
,,, 0.00266000000,4.88000,4.88000
,,, 0.00266400003,4.88000,4.88000
,,, 0.00266800006,4.88000,4.80000
,,, 0.00267200009,4.88000,4.80000
,,, 0.00267599989,4.88000,4.80000
,,, 0.00267999992,4.88000,4.88000
,,, 0.00268399995,4.88000,4.88000
,,, 0.00268799998,4.88000,4.88000
,,, 0.00269200001,4.88000,4.88000
,,, 0.00269600004,4.88000,4.88000
,,, 0.00270000007,4.88000,4.88000
,,, 0.00270400010,4.88000,4.88000
,,, 0.00270799990,4.88000,4.88000
,,, 0.00271199993,4.88000,4.88000
,,, 0.00271599996,4.88000,4.88000
,,, 0.00271999999,4.88000,4.88000
,,, 0.00272400002,4.88000,4.88000
,,, 0.00272800005,4.88000,4.88000
,,, 0.00273200008,4.88000,4.80000
,,, 0.00273599988,4.88000,4.80000
,,, 0.00273999991,4.88000,4.88000
,,, 0.00274399994,4.88000,4.88000
,,, 0.00274799997,4.88000,4.80000
,,, 0.00275200000,4.88000,4.88000
,,, 0.00275600003,4.88000,4.88000
,,, 0.00276000006,4.88000,4.88000
,,, 0.00276400009,4.88000,4.80000
,,, 0.00276799989,4.88000,4.80000
,,, 0.00277199992,4.88000,4.88000
,,, 0.00277599995,4.88000,4.88000
,,, 0.00277999998,4.88000,4.88000
,,, 0.00278400001,4.88000,4.88000
,,, 0.00278800004,4.88000,4.88000
,,, 0.00279200007,4.88000,4.88000
,,, 0.00279600010,4.88000,4.88000
,,, 0.00279999990,4.88000,4.80000
,,, 0.00280399993,4.88000,4.88000
,,, 0.00280799996,4.88000,4.88000
,,, 0.00281199999,4.88000,4.88000
,,, 0.00281600002,4.88000,4.88000
,,, 0.00282000005,4.88000,4.80000
,,, 0.00282400008,4.88000,4.80000
,,, 0.00282799988,4.88000,4.88000
,,, 0.00283199991,4.88000,4.88000
,,, 0.00283599994,4.88000,4.80000
,,, 0.00283999997,4.88000,4.88000
,,, 0.00284400000,4.88000,4.88000
,,, 0.00284800003,4.88000,4.88000
,,, 0.00285200006,4.88000,4.88000
,,, 0.00285600009,4.88000,4.88000
,,, 0.00285999989,4.88000,4.88000
,,, 0.00286399992,4.88000,4.88000
,,, 0.00286799995,4.88000,4.88000
,,, 0.00287199998,4.88000,4.88000
,,, 0.00287600001,4.88000,4.88000
,,, 0.00288000004,4.88000,4.88000
,,, 0.00288400007,4.88000,4.88000
,,, 0.00288800010,4.88000,4.80000
,,, 0.00289199990,4.88000,4.88000
,,, 0.00289599993,4.88000,4.88000
,,, 0.00289999996,4.88000,4.80000
,,, 0.00290399999,4.88000,4.88000
,,, 0.00290800002,4.88000,4.88000
,,, 0.00291200005,4.88000,4.88000
,,, 0.00291600008,4.88000,4.88000
,,, 0.00291999988,4.80000,4.88000
,,, 0.00292399991,4.88000,4.88000
,,, 0.00292799994,4.88000,4.88000
,,, 0.00293199997,4.88000,4.80000
,,, 0.00293600000,4.88000,4.88000
,,, 0.00294000003,4.88000,4.80000
,,, 0.00294400007,4.88000,4.80000
,,, 0.00294800010,4.88000,4.88000
,,, 0.00295199989,4.88000,4.88000
,,, 0.00295599992,4.88000,4.88000
,,, 0.00295999995,4.88000,4.88000
,,, 0.00296399998,4.88000,4.80000
,,, 0.00296800002,4.88000,4.88000
,,, 0.00297200005,4.88000,4.88000
,,, 0.00297600008,4.88000,4.88000
,,, 0.00298000011,4.80000,4.80000
,,, 0.00298399990,4.88000,4.88000
,,, 0.00298799993,4.88000,4.88000
,,, 0.00299199997,4.88000,4.80000
,,, 0.00299600000,4.88000,4.88000
,,, 0.00300000003,4.88000,4.80000
,,, 0.00300400006,4.88000,4.80000
,,, 0.00300800009,4.88000,4.88000
,,, 0.00301199988,4.88000,4.88000
,,, 0.00301599992,4.88000,4.88000
,,, 0.00301999995,4.88000,4.88000
,,, 0.00302399998,4.88000,4.88000
,,, 0.00302800001,4.88000,4.88000
,,, 0.00303200004,4.88000,4.88000
,,, 0.00303600007,4.88000,4.80000
,,, 0.00304000010,4.88000,4.80000
,,, 0.00304399990,4.88000,4.80000
,,, 0.00304799993,4.88000,4.88000
,,, 0.00305199996,4.88000,4.88000
,,, 0.00305599999,4.88000,4.88000
,,, 0.00306000002,4.88000,4.80000
,,, 0.00306400005,4.88000,4.88000
,,, 0.00306800008,4.88000,4.88000
,,, 0.00307200011,4.88000,4.88000
,,, 0.00307599991,4.88000,4.88000
,,, 0.00307999994,4.88000,4.88000
,,, 0.00308399997,4.88000,4.88000
,,, 0.00308800000,4.88000,4.88000
,,, 0.00309200003,4.88000,4.88000
,,, 0.00309600006,4.88000,4.80000
,,, 0.00310000009,4.88000,4.80000
,,, 0.00310399989,4.88000,4.88000
,,, 0.00310799992,4.88000,4.88000
,,, 0.00311199995,4.88000,4.88000
,,, 0.00311599998,4.88000,4.88000
,,, 0.00312000001,4.88000,4.88000
,,, 0.00312400004,4.88000,4.88000
,,, 0.00312800007,4.88000,4.88000
,,, 0.00313200010,4.88000,4.80000
,,, 0.00313599990,4.88000,4.88000
,,, 0.00313999993,4.88000,4.88000
,,, 0.00314399996,4.88000,4.88000
,,, 0.00314799999,4.88000,4.80000
,,, 0.00315200002,4.88000,4.88000
,,, 0.00315600005,4.88000,4.88000
,,, 0.00316000008,4.88000,4.88000
,,, 0.00316399988,4.88000,4.80000
,,, 0.00316799991,4.88000,4.80000
,,, 0.00317199994,4.88000,4.88000
,,, 0.00317599997,4.88000,4.88000
,,, 0.00318000000,4.88000,4.88000
,,, 0.00318400003,4.88000,4.80000
,,, 0.00318800006,4.88000,4.80000
,,, 0.00319200009,4.88000,4.80000
,,, 0.00319599989,4.88000,4.80000
,,, 0.00319999992,4.88000,4.80000
,,, 0.00320399995,4.88000,4.88000
,,, 0.00320799998,4.88000,4.80000
,,, 0.00321200001,4.88000,4.88000
,,, 0.00321600004,4.88000,4.88000
,,, 0.00322000007,4.88000,4.80000
,,, 0.00322400010,4.88000,4.80000
,,, 0.00322799990,4.88000,4.80000
,,, 0.00323199993,4.88000,4.88000
,,, 0.00323599996,4.88000,4.88000
,,, 0.00323999999,4.88000,4.80000
,,, 0.00324400002,4.88000,4.88000
,,, 0.00324800005,4.88000,4.88000
,,, 0.00325200008,4.80000,4.88000
,,, 0.00325599988,4.80000,4.80000
,,, 0.00325999991,4.80000,4.80000
,,, 0.00326399994,4.88000,4.88000
,,, 0.00326799997,4.88000,4.88000
,,, 0.00327200000,4.88000,4.80000
,,, 0.00327600003,4.80000,4.88000
,,, 0.00328000006,4.88000,4.88000
,,, 0.00328400009,4.88000,4.88000
,,, 0.00328799989,4.88000,4.88000
,,, 0.00329199992,4.88000,4.80000
,,, 0.00329599995,4.88000,4.80000
,,, 0.00329999998,4.88000,4.80000
,,, 0.00330400001,4.88000,4.80000
,,, 0.00330800004,4.88000,4.80000
,,, 0.00331200007,4.88000,4.88000
,,, 0.00331600010,4.88000,4.88000
,,, 0.00331999990,4.88000,4.88000
,,, 0.00332399993,4.88000,4.88000
,,, 0.00332799996,4.88000,4.80000
,,, 0.00333199999,4.88000,4.80000
,,, 0.00333600002,4.88000,4.88000
,,, 0.00334000005,4.88000,4.88000
,,, 0.00334400008,4.88000,4.80000
,,, 0.00334799988,4.88000,4.80000
,,, 0.00335199991,4.88000,4.88000
,,, 0.00335599994,4.88000,4.88000
,,, 0.00335999997,4.88000,4.88000
,,, 0.00336400000,4.88000,4.80000
,,, 0.00336800003,4.88000,4.80000
,,, 0.00337200006,4.88000,4.88000
,,, 0.00337600010,4.88000,4.88000
,,, 0.00337999989,4.88000,4.88000
,,, 0.00338399992,4.88000,4.80000
,,, 0.00338799995,4.88000,4.88000
,,, 0.00339199998,4.88000,4.88000
,,, 0.00339600001,4.88000,4.88000
,,, 0.00340000005,4.88000,4.88000
,,, 0.00340400008,4.88000,4.88000
,,, 0.00340800011,4.88000,4.80000
,,, 0.00341199990,4.88000,4.88000
,,, 0.00341599993,4.88000,4.88000
,,, 0.00341999996,4.88000,4.80000
,,, 0.00342399999,4.88000,4.80000
,,, 0.00342800003,4.88000,4.80000
,,, 0.00343200006,4.88000,4.88000
,,, 0.00343600009,4.88000,4.80000
,,, 0.00343999988,4.88000,4.88000
,,, 0.00344399991,4.88000,4.88000
,,, 0.00344799994,4.88000,4.88000
,,, 0.00345199998,4.88000,4.80000
,,, 0.00345600001,4.88000,4.80000
,,, 0.00346000004,4.88000,4.80000
,,, 0.00346400007,4.88000,4.88000
,,, 0.00346800010,4.88000,4.88000
,,, 0.00347199989,4.88000,4.80000
,,, 0.00347599993,4.88000,4.80000
,,, 0.00347999996,4.88000,4.80000
,,, 0.00348399999,4.88000,4.88000
,,, 0.00348800002,4.88000,4.88000
,,, 0.00349200005,4.88000,4.88000
,,, 0.00349600008,4.88000,4.88000
,,, 0.00349999988,4.88000,4.80000
,,, 0.00350399991,4.88000,4.88000
,,, 0.00350799994,4.88000,4.80000
,,, 0.00351199997,4.88000,4.88000
,,, 0.00351600000,4.88000,4.88000
,,, 0.00352000003,4.88000,4.80000
,,, 0.00352400006,4.88000,4.88000
,,, 0.00352800009,4.88000,4.80000
,,, 0.00353199989,4.88000,4.88000
,,, 0.00353599992,4.88000,4.88000
,,, 0.00353999995,4.88000,4.80000
,,, 0.00354399998,4.88000,4.80000
,,, 0.00354800001,4.88000,4.88000
,,, 0.00355200004,4.88000,4.88000
,,, 0.00355600007,4.80000,4.88000
,,, 0.00356000010,4.88000,4.88000
,,, 0.00356399990,4.88000,4.80000
,,, 0.00356799993,4.88000,4.80000
,,, 0.00357199996,4.88000,4.80000
,,, 0.00357599999,4.88000,4.80000
,,, 0.00358000002,4.88000,4.88000
,,, 0.00358400005,4.88000,4.88000
,,, 0.00358800008,4.88000,4.88000
,,, 0.00359199988,4.88000,4.80000
,,, 0.00359599991,4.88000,4.88000
,,, 0.00359999994,4.88000,4.80000
,,, 0.00360399997,4.88000,4.88000
,,, 0.00360800000,4.88000,4.88000
,,, 0.00361200003,4.88000,4.88000
,,, 0.00361600006,4.88000,4.80000
,,, 0.00362000009,4.88000,4.80000
,,, 0.00362399989,4.88000,4.80000
,,, 0.00362799992,4.88000,4.80000
,,, 0.00363199995,4.80000,4.80000
,,, 0.00363599998,4.88000,4.80000
,,, 0.00364000001,4.88000,4.80000
,,, 0.00364400004,4.88000,4.80000
,,, 0.00364800007,4.88000,4.80000
,,, 0.00365200010,4.88000,4.80000
,,, 0.00365599990,4.88000,4.80000
,,, 0.00365999993,4.88000,4.80000
,,, 0.00366399996,4.88000,4.88000
,,, 0.00366799999,4.88000,4.80000
,,, 0.00367200002,4.88000,4.80000
,,, 0.00367600005,4.88000,4.88000
,,, 0.00368000008,4.88000,4.88000
,,, 0.00368399988,4.88000,4.80000
,,, 0.00368799991,4.88000,4.80000
,,, 0.00369199994,4.88000,4.80000
,,, 0.00369599997,4.88000,4.88000
,,, 0.00370000000,4.88000,4.80000
,,, 0.00370400003,4.88000,4.88000
,,, 0.00370800006,4.88000,4.80000
,,, 0.00371200009,4.88000,4.88000
,,, 0.00371599989,4.88000,4.80000
,,, 0.00371999992,4.80000,4.88000
,,, 0.00372399995,4.88000,4.80000
,,, 0.00372799998,4.88000,4.80000
,,, 0.00373200001,4.88000,4.88000
,,, 0.00373600004,4.88000,4.88000
,,, 0.00374000007,4.80000,4.88000
,,, 0.00374400010,4.88000,4.80000
,,, 0.00374799990,4.88000,4.80000
,,, 0.00375199993,4.88000,4.88000
,,, 0.00375599996,4.88000,4.88000
,,, 0.00375999999,4.88000,4.88000
,,, 0.00376400002,4.88000,4.88000
,,, 0.00376800005,4.88000,4.88000
,,, 0.00377200008,4.88000,4.80000
,,, 0.00377599988,4.80000,4.88000
,,, 0.00377999991,4.88000,4.80000
,,, 0.00378399994,4.88000,4.88000
,,, 0.00378799997,4.88000,4.88000
,,, 0.00379200000,4.88000,4.88000
,,, 0.00379600003,4.88000,4.80000
,,, 0.00380000006,4.88000,4.88000
,,, 0.00380400009,4.88000,4.88000
,,, 0.00380799989,4.88000,4.80000
,,, 0.00381199992,4.88000,4.80000
,,, 0.00381599995,4.88000,4.88000
,,, 0.00381999998,4.88000,4.88000
,,, 0.00382400001,4.88000,4.80000
,,, 0.00382800004,4.88000,4.88000
,,, 0.00383200007,4.88000,4.80000
,,, 0.00383600011,4.88000,4.80000
,,, 0.00383999990,4.88000,4.88000
,,, 0.00384399993,4.88000,4.88000
,,, 0.00384799996,4.88000,4.80000
,,, 0.00385199999,4.88000,4.88000
,,, 0.00385600002,4.88000,4.88000
,,, 0.00386000006,4.88000,4.88000
,,, 0.00386400009,4.88000,4.88000
,,, 0.00386799988,4.88000,4.80000
,,, 0.00387199991,4.88000,4.80000
,,, 0.00387599994,4.88000,4.88000
,,, 0.00387999997,4.88000,4.80000
,,, 0.00388400001,4.88000,4.80000
,,, 0.00388800004,4.88000,4.88000
,,, 0.00389200007,4.88000,4.88000
,,, 0.00389600010,4.88000,4.88000
,,, 0.00389999989,4.88000,4.80000
,,, 0.00390399992,4.88000,4.80000
,,, 0.00390799996,4.88000,4.80000
,,, 0.00391199999,4.88000,4.80000
,,, 0.00391600002,4.88000,4.88000
,,, 0.00392000005,4.88000,4.80000
,,, 0.00392400008,4.88000,4.88000
,,, 0.00392800011,4.88000,4.88000
,,, 0.00393200014,4.88000,4.80000
,,, 0.00393600017,4.88000,4.88000
,,, 0.00394000020,4.88000,4.88000
,,, 0.00394399976,4.88000,4.80000
,,, 0.00394799979,4.88000,4.88000
,,, 0.00395199982,4.88000,4.80000
,,, 0.00395599985,4.88000,4.80000
,,, 0.00395999989,4.88000,4.88000
,,, 0.00396399992,4.88000,4.80000
,,, 0.00396799995,4.88000,4.88000
,,, 0.00397199998,4.88000,4.88000
,,, 0.00397600001,4.80000,4.80000
,,, 0.00398000004,4.88000,4.80000
,,, 0.00398400007,4.88000,4.80000
,,, 0.00398800010,4.88000,4.80000
,,, 0.00399200013,4.88000,4.88000
,,, 0.00399600016,4.88000,4.88000
,,, 0.00400000019,4.88000,4.88000
,,, 0.00400400022,4.88000,4.88000
,,, 0.00400799979,4.88000,4.88000
,,, 0.00401199982,4.88000,4.88000
,,, 0.00401599985,4.88000,4.88000
,,, 0.00401999988,4.88000,4.80000
,,, 0.00402399991,4.88000,4.88000
,,, 0.00402799994,4.88000,4.80000
,,, 0.00403199997,4.88000,4.80000
,,, 0.00403600000,4.88000,4.88000
,,, 0.00404000003,4.88000,4.88000
,,, 0.00404400006,4.88000,4.88000
,,, 0.00404800009,4.88000,4.80000
,,, 0.00405200012,4.88000,4.88000
,,, 0.00405600015,4.88000,4.88000
,,, 0.00406000018,4.88000,4.88000
,,, 0.00406400021,4.88000,4.88000
,,, 0.00406799978,4.88000,4.88000
,,, 0.00407199981,4.88000,4.88000
,,, 0.00407599984,4.88000,4.88000
,,, 0.00407999987,4.88000,4.88000
,,, 0.00408399990,4.88000,4.80000
,,, 0.00408799993,4.88000,4.88000
,,, 0.00409199996,4.88000,4.80000
,,, 0.00409599999,4.88000,4.88000
,,, 0.00410000002,4.88000,4.80000
,,, 0.00410400005,4.88000,4.80000
,,, 0.00410800008,4.88000,4.80000
,,, 0.00411200011,4.88000,4.88000
,,, 0.00411600014,4.88000,4.88000
,,, 0.00412000017,4.88000,4.80000
,,, 0.00412400020,4.88000,4.80000
,,, 0.00412799977,4.88000,4.88000
,,, 0.00413199980,4.88000,4.88000
,,, 0.00413599983,4.88000,4.88000
,,, 0.00413999986,4.88000,4.80000
,,, 0.00414399989,4.88000,4.80000
,,, 0.00414799992,4.88000,4.80000
,,, 0.00415199995,4.88000,4.88000
,,, 0.00415599998,4.88000,4.80000
,,, 0.00416000001,4.88000,4.80000
,,, 0.00416400004,4.88000,4.88000
,,, 0.00416800007,4.88000,4.88000
,,, 0.00417200010,4.88000,4.88000
,,, 0.00417600013,4.88000,4.80000
,,, 0.00418000016,4.88000,4.80000
,,, 0.00418400019,4.88000,4.88000
,,, 0.00418799976,4.88000,4.80000
,,, 0.00419199979,4.88000,4.80000
,,, 0.00419599982,4.80000,4.80000
,,, 0.00419999985,4.88000,4.80000
,,, 0.00420399988,4.88000,4.88000
,,, 0.00420799991,4.88000,4.88000
,,, 0.00421199994,4.88000,4.80000
,,, 0.00421599997,4.88000,4.80000
,,, 0.00422000000,4.88000,4.88000
,,, 0.00422400003,4.88000,4.88000
,,, 0.00422800006,4.88000,4.80000
,,, 0.00423200009,4.88000,4.80000
,,, 0.00423600012,4.88000,4.80000
,,, 0.00424000015,4.88000,4.88000
,,, 0.00424400019,4.88000,4.80000
,,, 0.00424800022,4.88000,4.88000
,,, 0.00425199978,4.88000,4.88000
,,, 0.00425599981,4.88000,4.88000
,,, 0.00425999984,4.88000,4.88000
,,, 0.00426399987,4.88000,4.88000
,,, 0.00426799990,4.88000,4.88000
,,, 0.00427199993,4.88000,4.80000
,,, 0.00427599996,4.88000,4.80000
,,, 0.00427999999,4.88000,4.88000
,,, 0.00428400002,4.88000,4.88000
,,, 0.00428800005,4.88000,4.80000
,,, 0.00429200009,4.88000,4.88000
,,, 0.00429600012,4.88000,4.88000
,,, 0.00430000015,4.88000,4.88000
,,, 0.00430400018,4.88000,4.88000
,,, 0.00430800021,4.88000,4.80000
,,, 0.00431199977,4.88000,4.80000
,,, 0.00431599980,4.88000,4.88000
,,, 0.00431999983,4.88000,4.80000
,,, 0.00432399986,4.88000,4.80000
,,, 0.00432799989,4.88000,4.80000
,,, 0.00433199992,4.88000,4.88000
,,, 0.00433599995,4.88000,4.88000
,,, 0.00433999998,4.88000,4.88000
,,, 0.00434400002,4.88000,4.88000
,,, 0.00434800005,4.88000,4.88000
,,, 0.00435200008,4.88000,4.88000
,,, 0.00435600011,4.88000,4.88000
,,, 0.00436000014,4.88000,4.80000
,,, 0.00436400017,4.88000,4.80000
,,, 0.00436800020,4.88000,4.88000
,,, 0.00437199976,4.88000,4.88000
,,, 0.00437599979,4.88000,4.88000
,,, 0.00437999982,4.88000,4.80000
,,, 0.00438399985,4.88000,4.80000
,,, 0.00438799988,4.88000,4.80000
,,, 0.00439199992,4.88000,4.80000
,,, 0.00439599995,4.88000,4.88000
,,, 0.00439999998,4.88000,4.80000
,,, 0.00440400001,4.88000,4.88000
,,, 0.00440800004,4.88000,4.80000
,,, 0.00441200007,4.88000,4.88000
,,, 0.00441600010,4.88000,4.88000
,,, 0.00442000013,4.88000,4.80000
,,, 0.00442400016,4.88000,4.88000
,,, 0.00442800019,4.88000,4.88000
,,, 0.00443200022,4.88000,4.88000
,,, 0.00443599978,4.88000,4.80000
,,, 0.00443999982,4.88000,4.80000
,,, 0.00444399985,4.88000,4.88000
,,, 0.00444799988,4.88000,4.80000
,,, 0.00445199991,4.88000,4.88000
,,, 0.00445599994,4.88000,4.88000
,,, 0.00445999997,4.88000,4.88000
,,, 0.00446400000,4.88000,4.80000
,,, 0.00446800003,4.88000,4.88000
,,, 0.00447200006,4.88000,4.80000
,,, 0.00447600009,4.88000,4.80000
,,, 0.00448000012,4.88000,4.80000
,,, 0.00448400015,4.88000,4.80000
,,, 0.00448800018,4.88000,4.88000
,,, 0.00449200021,4.88000,4.88000
,,, 0.00449599978,4.80000,4.80000
,,, 0.00449999981,4.88000,4.88000
,,, 0.00450399984,4.88000,4.88000
,,, 0.00450799987,4.88000,4.88000
,,, 0.00451199990,4.88000,4.80000
,,, 0.00451599993,4.88000,4.80000
,,, 0.00451999996,4.88000,4.80000
,,, 0.00452399999,4.88000,4.88000
,,, 0.00452800002,4.88000,4.80000
,,, 0.00453200005,4.88000,4.80000
,,, 0.00453600008,4.88000,4.80000
,,, 0.00454000011,4.88000,4.80000
,,, 0.00454400014,4.88000,4.88000
,,, 0.00454800017,4.88000,4.80000
,,, 0.00455200020,4.88000,4.80000
,,, 0.00455599977,4.88000,4.88000
,,, 0.00455999980,4.88000,4.88000
,,, 0.00456399983,4.88000,4.80000
,,, 0.00456799986,4.88000,4.80000
,,, 0.00457199989,4.88000,4.80000
,,, 0.00457599992,4.88000,4.80000
,,, 0.00457999995,4.88000,4.80000
,,, 0.00458399998,4.88000,4.80000
,,, 0.00458800001,4.88000,4.88000
,,, 0.00459200004,4.88000,4.88000
,,, 0.00459600007,4.88000,4.88000
,,, 0.00460000010,4.88000,4.80000
,,, 0.00460400013,4.88000,4.80000
,,, 0.00460800016,4.88000,4.80000
,,, 0.00461200019,4.88000,4.88000
,,, 0.00461599976,4.88000,4.88000
,,, 0.00461999979,4.88000,4.88000
,,, 0.00462399982,4.88000,4.80000
,,, 0.00462799985,4.88000,4.88000
,,, 0.00463199988,4.88000,4.80000
,,, 0.00463599991,4.88000,4.80000
,,, 0.00463999994,4.88000,4.80000
,,, 0.00464399997,4.88000,4.88000
,,, 0.00464800000,4.88000,4.88000
,,, 0.00465200003,4.88000,4.80000
,,, 0.00465600006,4.88000,4.80000
,,, 0.00466000009,4.88000,4.80000
,,, 0.00466400012,4.88000,4.80000
,,, 0.00466800015,4.88000,4.80000
,,, 0.00467200018,4.88000,4.80000
,,, 0.00467600022,4.88000,4.88000
,,, 0.00467999978,4.88000,4.80000
,,, 0.00468399981,4.88000,4.88000
,,, 0.00468799984,4.88000,4.88000
,,, 0.00469199987,4.88000,4.80000
,,, 0.00469599990,4.88000,4.80000
,,, 0.00469999993,4.88000,4.88000
,,, 0.00470399996,4.88000,4.88000
,,, 0.00470799999,4.88000,4.88000
,,, 0.00471200002,4.88000,4.88000
,,, 0.00471600005,4.88000,4.80000
,,, 0.00472000008,4.88000,4.80000
,,, 0.00472400011,4.88000,4.80000
,,, 0.00472800015,4.88000,4.88000
,,, 0.00473200018,4.88000,4.88000
,,, 0.00473600021,4.88000,4.80000
,,, 0.00473999977,4.88000,4.88000
,,, 0.00474399980,4.88000,4.88000
,,, 0.00474799983,4.88000,4.88000
,,, 0.00475199986,4.88000,4.88000
,,, 0.00475599989,4.88000,4.88000
,,, 0.00475999992,4.88000,4.88000
,,, 0.00476399995,4.88000,4.88000
,,, 0.00476799998,4.88000,4.80000
,,, 0.00477200001,4.88000,4.88000
,,, 0.00477600005,4.88000,4.80000
,,, 0.00478000008,4.88000,4.88000
,,, 0.00478400011,4.88000,4.88000
,,, 0.00478800014,4.88000,4.88000
,,, 0.00479200017,4.88000,4.88000
,,, 0.00479600020,4.88000,4.88000
,,, 0.00479999976,4.88000,4.80000
,,, 0.00480399979,4.88000,4.88000
,,, 0.00480799982,4.88000,4.88000
,,, 0.00481199985,4.88000,4.80000
,,, 0.00481599988,4.88000,4.80000
,,, 0.00481999991,4.88000,4.88000
,,, 0.00482399995,4.88000,4.88000
,,, 0.00482799998,4.88000,4.80000
,,, 0.00483200001,4.88000,4.88000
,,, 0.00483600004,4.88000,4.80000
,,, 0.00484000007,4.88000,4.88000
,,, 0.00484400010,4.88000,4.80000
,,, 0.00484800013,4.88000,4.88000
,,, 0.00485200016,4.88000,4.88000
,,, 0.00485600019,4.88000,4.88000
,,, 0.00486000022,4.88000,4.80000
,,, 0.00486399978,4.80000,4.80000
,,, 0.00486799981,4.88000,4.80000
,,, 0.00487199984,4.88000,4.80000
,,, 0.00487599988,4.88000,4.80000
,,, 0.00487999991,4.88000,4.88000
,,, 0.00488399994,4.88000,4.80000
,,, 0.00488799997,4.88000,4.88000
,,, 0.00489200000,4.88000,4.80000
,,, 0.00489600003,4.88000,4.88000
,,, 0.00490000006,4.88000,4.88000
,,, 0.00490400009,4.88000,4.88000
,,, 0.00490800012,4.88000,4.80000
,,, 0.00491200015,4.88000,4.88000
,,, 0.00491600018,4.88000,4.88000
,,, 0.00492000021,4.88000,4.88000
,,, 0.00492399978,4.88000,4.88000
,,, 0.00492799981,4.88000,4.80000
,,, 0.00493199984,4.88000,4.88000
,,, 0.00493599987,4.88000,4.88000
,,, 0.00493999990,4.88000,4.80000
,,, 0.00494399993,4.88000,4.88000
,,, 0.00494799996,4.88000,4.80000
,,, 0.00495199999,4.88000,4.80000
,,, 0.00495600002,4.88000,4.88000
,,, 0.00496000005,4.88000,4.88000
,,, 0.00496400008,4.88000,4.88000
,,, 0.00496800011,4.88000,4.88000
,,, 0.00497200014,4.88000,4.80000
,,, 0.00497600017,4.88000,4.88000
,,, 0.00498000020,4.88000,4.88000
,,, 0.00498399977,4.88000,4.80000
,,, 0.00498799980,4.88000,4.80000
,,, 0.00499199983,4.88000,4.88000
,,, 0.00499599986,4.88000,4.80000
,,, 0.00499999989,4.80000,4.80000
,,, 0.00500399992,4.88000,4.88000
,,, 0.00500799995,4.88000,4.88000
,,, 0.00501199998,4.88000,4.80000
,,, 0.00501600001,4.88000,4.80000
,,, 0.00502000004,4.88000,4.80000
,,, 0.00502400007,4.88000,4.80000
,,, 0.00502800010,4.88000,4.80000
,,, 0.00503200013,4.88000,4.80000
,,, 0.00503600016,4.80000,4.80000
,,, 0.00504000019,4.88000,4.80000
,,, 0.00504399976,4.88000,4.80000
,,, 0.00504799979,4.88000,4.80000
,,, 0.00505199982,4.88000,4.80000
,,, 0.00505599985,4.80000,4.80000
,,, 0.00505999988,4.88000,4.88000
,,, 0.00506399991,4.88000,4.88000
,,, 0.00506799994,4.88000,4.80000
,,, 0.00507199997,4.88000,4.80000
,,, 0.00507600000,4.88000,4.80000
,,, 0.00508000003,4.88000,4.88000
,,, 0.00508400006,4.88000,4.88000
,,, 0.00508800009,4.88000,4.88000
,,, 0.00509200012,4.88000,4.80000
,,, 0.00509600015,4.88000,4.88000
,,, 0.00510000018,4.88000,4.80000
,,, 0.00510400021,4.88000,4.88000
,,, 0.00510799978,4.88000,4.88000
,,, 0.00511199981,4.88000,4.80000
,,, 0.00511599984,4.88000,4.88000
,,, 0.00511999987,4.88000,4.88000
,,, 0.00512399990,4.88000,4.88000
,,, 0.00512799993,4.88000,4.88000
,,, 0.00513199996,4.88000,4.80000
,,, 0.00513599999,4.88000,4.80000
,,, 0.00514000002,4.88000,4.80000
,,, 0.00514400005,4.88000,4.88000
,,, 0.00514800008,4.88000,4.88000
,,, 0.00515200011,4.88000,4.80000
,,, 0.00515600014,4.88000,4.80000
,,, 0.00516000018,4.88000,4.88000
,,, 0.00516400021,4.88000,4.80000
,,, 0.00516799977,4.88000,4.88000
,,, 0.00517199980,4.88000,4.80000
,,, 0.00517599983,4.88000,4.80000
,,, 0.00517999986,4.88000,4.80000
,,, 0.00518399989,4.88000,4.80000
,,, 0.00518799992,4.88000,4.88000
,,, 0.00519199995,4.80000,4.80000
,,, 0.00519599998,4.88000,4.88000
,,, 0.00520000001,4.88000,4.88000
,,, 0.00520400004,4.88000,4.80000
,,, 0.00520800008,4.88000,4.88000
,,, 0.00521200011,4.88000,4.88000
,,, 0.00521600014,4.88000,4.88000
,,, 0.00522000017,4.88000,4.88000
,,, 0.00522400020,4.88000,4.88000
,,, 0.00522799976,4.88000,4.88000
,,, 0.00523199979,4.88000,4.88000
,,, 0.00523599982,4.88000,4.80000
,,, 0.00523999985,4.88000,4.88000
